7757573.837;-363658.210;0.145;8.550;7757539.677;-363659.883;-0.057;8.547;0.018
7757574.334;-363658.136;0.147;8.550;7757540.114;-363659.915;-0.053;8.546;0.018
7757574.334;-363658.136;0.147;8.550;7757540.539;-363659.943;-0.052;8.546;0.018
7757574.822;-363658.064;0.150;8.550;7757540.931;-363659.965;-0.050;8.545;0.018
7757575.319;-363657.987;0.153;8.550;7757541.549;-363659.990;-0.044;8.544;0.018
7757575.816;-363657.911;0.156;8.550;7757541.881;-363660.019;-0.039;8.543;0.018
7757576.301;-363657.833;0.159;8.550;7757542.335;-363660.031;-0.039;8.543;0.017
7757576.797;-363657.753;0.162;8.550;7757542.884;-363660.045;-0.036;8.542;0.017
7757577.294;-363657.671;0.164;8.550;7757543.315;-363660.064;-0.032;8.541;0.017
7757577.781;-363657.590;0.167;8.550;7757543.833;-363660.058;-0.032;8.540;0.017
7757578.274;-363657.506;0.169;8.550;7757544.279;-363660.081;-0.028;8.540;0.017
7757578.768;-363657.421;0.173;8.550;7757544.710;-363660.098;-0.024;8.539;0.017
7757579.262;-363657.334;0.176;8.550;7757545.143;-363660.109;-0.020;8.538;0.017
7757579.262;-363657.334;0.176;8.550;7757545.597;-363660.114;-0.018;8.538;0.017
7757579.756;-363657.245;0.178;8.550;7757546.038;-363660.105;-0.015;8.537;0.017
7757579.756;-363657.245;0.178;8.550;7757546.483;-363660.112;-0.012;8.536;0.017
7757580.743;-363657.066;0.182;8.550;7757546.935;-363660.118;-0.010;8.536;0.017
7757581.236;-363656.975;0.184;8.550;7757547.370;-363660.131;-0.007;8.535;0.017
7757581.719;-363656.884;0.187;8.550;7757547.825;-363660.118;-0.004;8.534;0.016
7757582.212;-363656.791;0.188;8.550;7757548.259;-363660.111;-0.001;8.534;0.016
7757582.708;-363656.696;0.190;8.550;7757548.710;-363660.111;0.002;8.533;0.016
7757582.708;-363656.696;0.190;8.550;7757549.157;-363660.122;0.004;8.532;0.016
7757583.193;-363656.602;0.192;8.550;7757549.595;-363660.110;0.008;8.532;0.016
7757583.684;-363656.506;0.195;8.550;7757550.040;-363660.102;0.011;8.531;0.016
7757583.684;-363656.506;0.195;8.550;7757550.488;-363660.104;0.012;8.530;0.016
7757584.666;-363656.310;0.199;8.550;7757550.933;-363660.079;0.015;8.530;0.016
7757585.159;-363656.210;0.201;8.550;7757551.372;-363660.083;0.017;8.529;0.016
7757585.644;-363656.111;0.202;8.550;7757551.838;-363660.087;0.019;8.529;0.015
7757586.136;-363656.010;0.205;8.550;7757552.266;-363660.080;0.022;8.528;0.015
7757586.627;-363655.907;0.206;8.550;7757552.705;-363660.076;0.026;8.527;0.015
7757586.627;-363655.907;0.206;8.550;7757553.141;-363660.062;0.029;8.527;0.016
7757587.112;-363655.806;0.207;8.550;7757553.648;-363660.042;0.030;8.526;0.016
7757587.605;-363655.701;0.211;8.550;7757554.078;-363660.028;0.033;8.526;0.016
